Date,Origin,Destination,Airline,Price
2025-07-14,ICN,LHR,루프트한자,1428000
2025-07-14,ICN,LHR,에티하드항공아시아나항공,1520900
2025-07-14,ICN,LHR,핀란드항공,1655100
2025-07-14,ICN,LHR,아시아나항공,1671800
2025-07-15,ICN,LHR,에티하드항공,1256300
2025-07-15,ICN,LHR,에티하드항공,1285300
2025-07-15,ICN,LHR,아시아나항공,1719800
2025-07-16,ICN,LHR,에티하드항공,1410200
2025-07-16,ICN,LHR,아시아나항공,1760300
2025-07-16,ICN,LHR,대한항공버진 애틀랜틱항공,1899600
2025-07-17,ICN,LHR,에티하드항공아시아나항공,996100
2025-07-17,ICN,LHR,에티하드항공아시아나항공,1150000
2025-07-17,ICN,LHR,아시아나항공,1771800
2025-07-18,ICN,LHR,에티하드항공,1529300
2025-07-18,ICN,LHR,에미레이트항공,1558300
2025-07-18,ICN,LHR,루프트한자,1617200
2025-07-18,ICN,LHR,아시아나항공,1846800
2025-07-19,ICN,LHR,에티하드항공,1534000
2025-07-19,ICN,LHR,핀란드항공,1590100
2025-07-19,ICN,LHR,루프트한자,1633200
2025-07-20,ICN,LHR,에미레이트항공,1563400
2025-07-20,ICN,LHR,KLM,1657000
2025-07-20,ICN,LHR,아시아나항공,2046800
2025-07-21,ICN,LHR,에티하드항공,1226900
2025-07-21,ICN,LHR,에티하드항공아시아나항공,1328400
2025-07-21,ICN,LHR,루프트한자,1505100
2025-07-21,ICN,LHR,핀란드항공,1580100
2025-07-21,ICN,LHR,아시아나항공,1961400
2025-07-22,ICN,LHR,에티하드항공,1384100
2025-07-22,ICN,LHR,에티하드항공,1419000
2025-07-22,ICN,LHR,에티하드항공,1459400
2025-07-22,ICN,LHR,핀란드항공,1655100
2025-07-22,ICN,LHR,아시아나항공,1946800
2025-07-23,ICN,LHR,에티하드항공,1298200
2025-07-23,ICN,LHR,루프트한자,1363200
2025-07-23,ICN,LHR,아시아나항공,1862400
2025-07-24,ICN,LHR,중국남방항공,1597800
2025-07-24,ICN,LHR,아시아나항공,1883300
2025-07-24,ICN,LHR,대한항공버진 애틀랜틱항공,2049600
2025-07-25,ICN,LHR,에티하드항공,1565000
2025-07-25,ICN,LHR,루프트한자,1743900
2025-07-25,ICN,LHR,핀란드항공,1775100
2025-07-25,ICN,LHR,아시아나항공,1860300
2025-07-25,ICN,LHR,대한항공버진 애틀랜틱항공,2199600
2025-07-26,ICN,LHR,에티하드항공,1619700
2025-07-26,ICN,LHR,루프트한자,1789500
2025-07-26,ICN,LHR,핀란드항공,1915100
2025-07-26,ICN,LHR,아시아나항공,2062400
2025-07-27,ICN,LHR,에미레이트항공,1646100
2025-07-27,ICN,LHR,핀란드항공,1815100
2025-07-27,ICN,LHR,아시아나항공,1960300
2025-07-27,ICN,LHR,대한항공버진 애틀랜틱항공,2161400
2025-07-28,ICN,LHR,핀란드항공,1915100
2025-07-28,ICN,LHR,카타르항공영국항공,1949800
2025-07-28,ICN,LHR,아시아나항공,2271800
2025-07-28,ICN,LHR,대한항공버진 애틀랜틱항공,2399600
2025-07-29,ICN,LHR,심천항공,1353600
2025-07-29,ICN,LHR,핀란드항공,1840100
2025-07-29,ICN,LHR,에티하드항공,2042600
2025-07-29,ICN,LHR,아시아나항공,2171800
2025-07-30,ICN,LHR,중국남방항공,1597800
2025-07-30,ICN,LHR,에티하드항공,1684500
2025-07-30,ICN,LHR,에미레이트항공,1700100
2025-07-30,ICN,LHR,아시아나항공,2062400
2025-07-30,ICN,LHR,대한항공버진 애틀랜틱항공,2086400
2025-07-31,ICN,LHR,중국남방항공,1597800
2025-07-31,ICN,LHR,아시아나항공,2046800
