Date,Origin,Destination,Airline,Price
2025-07-10,ICN,SEA,"대한항공, 알래스카항공",1434000
2025-07-10,ICN,SEA,중화항공,1467600
2025-07-10,ICN,SEA,대한항공델타항공,1640800
2025-07-10,ICN,SEA,아시아나항공,1863000
2025-07-11,ICN,SEA,"대한항공, 알래스카항공",1434000
2025-07-11,ICN,SEA,대한항공델타항공,1640800
2025-07-11,ICN,SEA,아시아나항공,1763000
2025-07-12,ICN,SEA,"대한항공, 알래스카항공",1509000
2025-07-12,ICN,SEA,중화항공,1562600
2025-07-12,ICN,SEA,대한항공델타항공,1965800
2025-07-12,ICN,SEA,아시아나항공,2013000
2025-07-13,ICN,SEA,"대한항공, 알래스카항공",1509000
2025-07-13,ICN,SEA,대한항공델타항공,1715800
2025-07-13,ICN,SEA,아시아나항공,1813000
2025-07-13,ICN,SEA,델타항공대한항공,2165800
2025-07-14,ICN,SEA,중화항공,1467600
2025-07-14,ICN,SEA,대한항공델타항공,1715800
2025-07-14,ICN,SEA,아시아나항공,1763000
2025-07-15,ICN,SEA,"아시아나항공, 유나이티드항공",1596200
2025-07-15,ICN,SEA,"아시아나항공, 알래스카항공",1596200
2025-07-15,ICN,SEA,아시아나항공,1763000
2025-07-15,ICN,SEA,"대한항공, 델타항공",1774000
2025-07-15,ICN,SEA,대한항공델타항공,1840800
2025-07-16,ICN,SEA,하와이안항공알래스카항공,1408200
2025-07-16,ICN,SEA,"아시아나항공, 유나이티드항공",1596200
2025-07-16,ICN,SEA,"대한항공, 델타항공",1699000
2025-07-16,ICN,SEA,아시아나항공,1763000
2025-07-16,ICN,SEA,대한항공델타항공,2115800
2025-07-17,ICN,SEA,"아시아나항공, 알래스카항공",1596200
2025-07-17,ICN,SEA,대한항공델타항공,1640800
2025-07-17,ICN,SEA,아시아나항공,1863000
2025-07-17,ICN,SEA,델타항공대한항공,2115800
2025-07-18,ICN,SEA,"아시아나항공, 알래스카항공",1671200
2025-07-18,ICN,SEA,"대한항공, 델타항공",1699000
2025-07-18,ICN,SEA,아시아나항공,1763000
2025-07-18,ICN,SEA,대한항공델타항공,2115800
2025-07-18,ICN,SEA,델타항공대한항공,2235800
2025-07-19,ICN,SEA,중화항공,1467600
2025-07-19,ICN,SEA,아시아나항공,2213000
2025-07-19,ICN,SEA,대한항공델타항공,2490800
2025-07-20,ICN,SEA,하와이안항공알래스카항공,1408200
2025-07-20,ICN,SEA,"하와이안항공, 알래스카항공운항사: Hawaiian Airlines",1470200
2025-07-20,ICN,SEA,아시아나항공,2213000
2025-07-20,ICN,SEA,대한항공델타항공,2490800
2025-07-21,ICN,SEA,하와이안항공알래스카항공,1408200
2025-07-21,ICN,SEA,중화항공,1538800
2025-07-21,ICN,SEA,아시아나항공,2163000
2025-07-22,ICN,SEA,대한항공델타항공,1955400
2025-07-22,ICN,SEA,아시아나항공,1963000
2025-07-22,ICN,SEA,델타항공대한항공,2490800
2025-07-23,ICN,SEA,에어캐나다운항사: Air Canada Express - Jazz,2020800
2025-07-23,ICN,SEA,아시아나항공,2063000
